"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1700","User can cancel checkout and return to the cart","","Sat Apr 11 05:56:07 UTC 2026","passed","Sat Apr 11 05:56:08 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1291","Problem user can log in successfully","","Sat Apr 11 05:56:27 UTC 2026","passed","Sat Apr 11 05:56:28 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1293","Standard user lands on inventory page after login","","Sat Apr 11 05:56:22 UTC 2026","passed","Sat Apr 11 05:56:23 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","7066","Cart page displays items that have been added from inventory","","Sat Apr 11 05:55:43 UTC 2026","passed","Sat Apr 11 05:55:51 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1841","Checkout form requires a postal code","","Sat Apr 11 05:56:05 UTC 2026","passed","Sat Apr 11 05:56:07 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1443","Continue shopping returns the user to the inventory page","","Sat Apr 11 05:55:54 UTC 2026","passed","Sat Apr 11 05:55:55 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1258","Locked out user cannot log in","","Sat Apr 11 05:56:23 UTC 2026","passed","Sat Apr 11 05:56:25 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1641","User can open and close the burger menu","","Sat Apr 11 05:56:39 UTC 2026","failed","Sat Apr 11 05:56:41 UTC 2026","","Header navigation functionality","User can open and close the burger menu",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1074","User cannot log in with empty username","","Sat Apr 11 05:56:25 UTC 2026","passed","Sat Apr 11 05:56:26 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","989","Error message is displayed when both fields are empty","","Sat Apr 11 05:56:34 UTC 2026","passed","Sat Apr 11 05:56:35 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1274","Inventory page displays all six products","","Sat Apr 11 05:56:08 UTC 2026","passed","Sat Apr 11 05:56:10 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1194","User cannot log in with empty password","","Sat Apr 11 05:56:26 UTC 2026","passed","Sat Apr 11 05:56:27 UTC 2026","","Login functionality","User cannot log in with empty password",""
