"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1684","User can sort products by name Z to A","","2026-06-26","passed","2026-06-26","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1792","Continue shopping returns the user to the inventory page","","2026-06-26","passed","2026-06-26","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1641","Cart icon in the header navigates to the cart page","","2026-06-26","passed","2026-06-26","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2007","Checkout form requires a last name","","2026-06-26","passed","2026-06-26","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1830","User can log in after correcting invalid credentials","","2026-06-26","passed","2026-06-26","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1591","Standard user can log in successfully","","2026-06-26","passed","2026-06-26","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1428","User cannot log in with empty password","","2026-06-26","passed","2026-06-26","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2560","User can complete a full checkout and receive an order confirmation","","2026-06-26","passed","2026-06-26","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1654","User can sort products by price low to high","","2026-06-26","passed","2026-06-26","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","6323","Cart page displays items that have been added from inventory","","2026-06-26","passed","2026-06-26","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1670","User can navigate to a product detail page","","2026-06-26","passed","2026-06-26","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1666","User can sort products by price high to low","","2026-06-26","passed","2026-06-26","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2203","User can log out via the burger menu","","2026-06-26","passed","2026-06-26","","Header navigation functionality","User can log out via the burger menu",""
