"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6460","Performance glitch user can log in successfully","","2026-07-31","passed","2026-07-31","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2077","User can log out via the burger menu","","2026-07-31","passed","2026-07-31","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1498","User can sort products by price low to high","","2026-07-31","passed","2026-07-31","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1460","Cart icon in the header navigates to the cart page","","2026-07-31","passed","2026-07-31","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1267","User cannot log in with empty password","","2026-07-31","passed","2026-07-31","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1500","Adding a product to the cart updates the cart badge","","2026-07-31","passed","2026-07-31","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1162","User cannot log in with empty username","","2026-07-31","passed","2026-07-31","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1818","User can remove an item from the cart page","","2026-07-31","passed","2026-07-31","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1547","Removing a product from the inventory page clears the cart badge","","2026-07-31","passed","2026-07-31","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1519","User can sort products by name Z to A","","2026-07-31","passed","2026-07-31","","Inventory page functionality","User can sort products by name Z to A",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1388","Standard user can log in successfully","","2026-07-31","passed","2026-07-31","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1361","Products are sorted alphabetically A to Z by default","","2026-07-31","passed","2026-07-31","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1058","Error message is displayed when both fields are empty","","2026-07-31","passed","2026-07-31","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2228","All Items link in the burger menu navigates to the inventory page","","2026-07-31","passed","2026-07-31","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1933","Checkout form requires a postal code","","2026-07-31","passed","2026-07-31","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1576","Continue shopping returns the user to the inventory page","","2026-07-31","passed","2026-07-31","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1765","Checkout form requires a first name","","2026-07-31","passed","2026-07-31","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","2219","Cart page is empty when no items have been added","","2026-07-31","passed","2026-07-31","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1429","Problem user can log in successfully","","2026-07-31","passed","2026-07-31","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1661","User can proceed to checkout from the cart","","2026-07-31","passed","2026-07-31","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1630","Adding multiple products shows the correct cart badge count","","2026-07-31","passed","2026-07-31","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1508","User can navigate to a product detail page","","2026-07-31","passed","2026-07-31","","Inventory page functionality","User can navigate to a product detail page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1432","Standard user lands on inventory page after login","","2026-07-31","passed","2026-07-31","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1307","Application logo is displayed in the header on the inventory page","","2026-07-31","passed","2026-07-31","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2334","User can complete a full checkout and receive an order confirmation","","2026-07-31","passed","2026-07-31","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1520","User can sort products by price high to low","","2026-07-31","passed","2026-07-31","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2292","Checkout overview displays the correct order summary","","2026-07-31","passed","2026-07-31","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1736","User can cancel checkout and return to the cart","","2026-07-31","passed","2026-07-31","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1498","Inventory page displays all six products","","2026-07-31","passed","2026-07-31","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2576","User can open and close the burger menu","","2026-07-31","passed","2026-07-31","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1921","Checkout form requires a last name","","2026-07-31","passed","2026-07-31","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","11052","Cart page displays items that have been added from inventory","","2026-07-31","passed","2026-07-31","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1287","Locked out user cannot log in","","2026-07-31","passed","2026-07-31","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1632","User can log in after correcting invalid credentials","","2026-07-31","passed","2026-07-31","","Login functionality","User can log in after correcting invalid credentials",""
