"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2746","User can open and close the burger menu","","Thu May 14 07:40:04 UTC 2026","passed","Thu May 14 07:40:07 UTC 2026","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1928","User can navigate to a product detail page","","Thu May 14 07:39:40 UTC 2026","passed","Thu May 14 07:39:42 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1661","Standard user can log in successfully","","Thu May 14 07:39:42 UTC 2026","passed","Thu May 14 07:39:44 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","2083","User can sort products by name Z to A","","Thu May 14 07:39:30 UTC 2026","passed","Thu May 14 07:39:32 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1876","Checkout form requires a first name","","Thu May 14 07:39:16 UTC 2026","passed","Thu May 14 07:39:18 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","3422","User can proceed to checkout from the cart","","Thu May 14 07:39:09 UTC 2026","passed","Thu May 14 07:39:12 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6554","Performance glitch user can log in successfully","","Thu May 14 07:39:52 UTC 2026","passed","Thu May 14 07:39:58 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1413","Standard user lands on inventory page after login","","Thu May 14 07:39:44 UTC 2026","passed","Thu May 14 07:39:45 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","2053","Cart page is empty when no items have been added","","Thu May 14 07:39:02 UTC 2026","passed","Thu May 14 07:39:04 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1210","User cannot log in with empty username","","Thu May 14 07:39:47 UTC 2026","passed","Thu May 14 07:39:49 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","12258","Cart page displays items that have been added from inventory","","Thu May 14 07:38:50 UTC 2026","passed","Thu May 14 07:39:02 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1834","User can remove an item from the cart page","","Thu May 14 07:39:04 UTC 2026","passed","Thu May 14 07:39:06 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1676","Adding a product to the cart updates the cart badge","","Thu May 14 07:39:35 UTC 2026","passed","Thu May 14 07:39:37 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2722","User can log out via the burger menu","","Thu May 14 07:40:01 UTC 2026","passed","Thu May 14 07:40:04 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","3225","User can cancel checkout and return to the cart","","Thu May 14 07:39:23 UTC 2026","passed","Thu May 14 07:39:26 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1786","User can log in after correcting invalid credentials","","Thu May 14 07:40:00 UTC 2026","passed","Thu May 14 07:40:01 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1504","User can sort products by price low to high","","Thu May 14 07:39:32 UTC 2026","passed","Thu May 14 07:39:33 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
