"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1912","User can log out via the burger menu","","2026-07-14","passed","2026-07-14","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1395","User can sort products by name Z to A","","2026-07-14","passed","2026-07-14","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2396","User can open and close the burger menu","","2026-07-14","passed","2026-07-14","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1465","Continue shopping returns the user to the inventory page","","2026-07-14","passed","2026-07-14","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1850","Checkout overview displays the correct order summary","","2026-07-14","passed","2026-07-14","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","30426","Cart page displays items that have been added from inventory","","2026-07-14","passed","2026-07-14","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1502","User can log in after correcting invalid credentials","","2026-07-14","passed","2026-07-14","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1203","Standard user lands on inventory page after login","","2026-07-14","passed","2026-07-14","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1457","User can proceed to checkout from the cart","","2026-07-14","passed","2026-07-14","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1323","Adding a product to the cart updates the cart badge","","2026-07-14","passed","2026-07-14","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1639","User can navigate to a product detail page","","2026-07-14","passed","2026-07-14","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1127","Application logo is displayed in the header on the inventory page","","2026-07-14","passed","2026-07-14","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
