"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1465","User can proceed to checkout from the cart","","Sat May 23 07:27:00 UTC 2026","passed","Sat May 23 07:27:01 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1358","Cart icon in the header navigates to the cart page","","Sat May 23 07:27:47 UTC 2026","passed","Sat May 23 07:27:48 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1580","Checkout form requires a first name","","Sat May 23 07:27:06 UTC 2026","passed","Sat May 23 07:27:08 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1313","User can sort products by price low to high","","Sat May 23 07:27:16 UTC 2026","passed","Sat May 23 07:27:18 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1549","User can remove an item from the cart page","","Sat May 23 07:26:57 UTC 2026","passed","Sat May 23 07:26:58 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1298","User can navigate to a product detail page","","Sat May 23 07:27:23 UTC 2026","passed","Sat May 23 07:27:24 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1441","Adding multiple products shows the correct cart badge count","","Sat May 23 07:27:20 UTC 2026","passed","Sat May 23 07:27:22 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1644","Checkout form requires a last name","","Sat May 23 07:27:08 UTC 2026","passed","Sat May 23 07:27:09 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1209","Locked out user cannot log in","","Sat May 23 07:27:27 UTC 2026","passed","Sat May 23 07:27:28 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","991","User cannot log in with empty username","","Sat May 23 07:27:28 UTC 2026","passed","Sat May 23 07:27:29 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2727","User can complete a full checkout and receive an order confirmation","","Sat May 23 07:27:01 UTC 2026","passed","Sat May 23 07:27:04 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1562","User can log in after correcting invalid credentials","","Sat May 23 07:27:39 UTC 2026","passed","Sat May 23 07:27:40 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1198","Problem user can log in successfully","","Sat May 23 07:27:30 UTC 2026","passed","Sat May 23 07:27:31 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1311","Adding a product to the cart updates the cart badge","","Sat May 23 07:27:19 UTC 2026","passed","Sat May 23 07:27:20 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6259","Performance glitch user can log in successfully","","Sat May 23 07:27:31 UTC 2026","passed","Sat May 23 07:27:38 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1177","Inventory page displays all six products","","Sat May 23 07:27:13 UTC 2026","passed","Sat May 23 07:27:14 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1324","User can sort products by name Z to A","","Sat May 23 07:27:15 UTC 2026","passed","Sat May 23 07:27:16 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1320","Removing a product from the inventory page clears the cart badge","","Sat May 23 07:27:22 UTC 2026","passed","Sat May 23 07:27:23 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1204","Application logo is displayed in the header on the inventory page","","Sat May 23 07:27:48 UTC 2026","passed","Sat May 23 07:27:49 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1725","Checkout form requires a postal code","","Sat May 23 07:27:09 UTC 2026","passed","Sat May 23 07:27:11 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
