"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1930","Adding multiple products shows the correct cart badge count","","Sun Apr 12 06:21:37 UTC 2026","passed","Sun Apr 12 06:21:39 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2278","Checkout form requires a last name","","Sun Apr 12 06:21:19 UTC 2026","passed","Sun Apr 12 06:21:22 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1962","User can sort products by price high to low","","Sun Apr 12 06:21:34 UTC 2026","passed","Sun Apr 12 06:21:36 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1676","Products are sorted alphabetically A to Z by default","","Sun Apr 12 06:21:28 UTC 2026","passed","Sun Apr 12 06:21:30 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2332","Checkout overview displays the correct order summary","","Sun Apr 12 06:21:15 UTC 2026","passed","Sun Apr 12 06:21:17 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1861","Locked out user cannot log in","","Sun Apr 12 06:21:47 UTC 2026","passed","Sun Apr 12 06:21:49 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1633","User cannot log in with empty username","","Sun Apr 12 06:21:49 UTC 2026","passed","Sun Apr 12 06:21:50 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2641","User can complete a full checkout and receive an order confirmation","","Sun Apr 12 06:21:12 UTC 2026","passed","Sun Apr 12 06:21:15 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1856","Problem user can log in successfully","","Sun Apr 12 06:21:52 UTC 2026","passed","Sun Apr 12 06:21:54 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","2027","User can remove an item from the cart page","","Sun Apr 12 06:21:05 UTC 2026","passed","Sun Apr 12 06:21:07 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
