"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1562","Standard user can log in successfully","","Sun May 24 07:47:26 UTC 2026","passed","Sun May 24 07:47:27 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1492","Application logo is displayed in the header on the inventory page","","Sun May 24 07:47:53 UTC 2026","passed","Sun May 24 07:47:55 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1553","Locked out user cannot log in","","Sun May 24 07:47:29 UTC 2026","passed","Sun May 24 07:47:30 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1567","Standard user lands on inventory page after login","","Sun May 24 07:47:27 UTC 2026","passed","Sun May 24 07:47:29 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","14696","Cart page displays items that have been added from inventory","","Sun May 24 07:46:36 UTC 2026","passed","Sun May 24 07:46:50 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1790","User can proceed to checkout from the cart","","Sun May 24 07:46:56 UTC 2026","passed","Sun May 24 07:46:58 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1802","User can log in after correcting invalid credentials","","Sun May 24 07:47:43 UTC 2026","passed","Sun May 24 07:47:44 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1321","User cannot log in with empty username","","Sun May 24 07:47:30 UTC 2026","passed","Sun May 24 07:47:32 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1686","Removing a product from the inventory page clears the cart badge","","Sun May 24 07:47:22 UTC 2026","passed","Sun May 24 07:47:24 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1891","User can remove an item from the cart page","","Sun May 24 07:46:52 UTC 2026","passed","Sun May 24 07:46:54 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
