"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1652","Standard user lands on inventory page after login","","2026-09-06","passed","2026-09-06","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1884","User can proceed to checkout from the cart","","2026-09-06","passed","2026-09-06","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1773","Cart icon in the header navigates to the cart page","","2026-09-06","passed","2026-09-06","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1935","User can remove an item from the cart page","","2026-09-06","passed","2026-09-06","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1581","Locked out user cannot log in","","2026-09-06","passed","2026-09-06","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1879","Adding multiple products shows the correct cart badge count","","2026-09-06","passed","2026-09-06","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","9502","Cart page displays items that have been added from inventory","","2026-09-06","passed","2026-09-06","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1938","User can cancel checkout and return to the cart","","2026-09-06","passed","2026-09-06","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1787","User can sort products by name Z to A","","2026-09-06","passed","2026-09-06","","Inventory page functionality","User can sort products by name Z to A",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1518","User cannot log in with empty password","","2026-09-06","passed","2026-09-06","","Login functionality","User cannot log in with empty password",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1409","User cannot log in with empty username","","2026-09-06","passed","2026-09-06","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1730","Adding a product to the cart updates the cart badge","","2026-09-06","passed","2026-09-06","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1715","Inventory page displays all six products","","2026-09-06","passed","2026-09-06","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1958","Checkout form requires a first name","","2026-09-06","passed","2026-09-06","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1759","User can sort products by price high to low","","2026-09-06","passed","2026-09-06","","Inventory page functionality","User can sort products by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1840","User can log in after correcting invalid credentials","","2026-09-06","passed","2026-09-06","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1692","Products are sorted alphabetically A to Z by default","","2026-09-06","passed","2026-09-06","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1575","Application logo is displayed in the header on the inventory page","","2026-09-06","passed","2026-09-06","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1335","Error message is displayed when both fields are empty","","2026-09-06","passed","2026-09-06","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1767","Removing a product from the inventory page clears the cart badge","","2026-09-06","passed","2026-09-06","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2251","Checkout overview displays the correct order summary","","2026-09-06","passed","2026-09-06","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2404","All Items link in the burger menu navigates to the inventory page","","2026-09-06","passed","2026-09-06","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2765","User can open and close the burger menu","","2026-09-06","passed","2026-09-06","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1875","Continue shopping returns the user to the inventory page","","2026-09-06","passed","2026-09-06","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1673","Problem user can log in successfully","","2026-09-06","passed","2026-09-06","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1871","Cart page is empty when no items have been added","","2026-09-06","passed","2026-09-06","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1679","Standard user can log in successfully","","2026-09-06","passed","2026-09-06","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2078","Checkout form requires a postal code","","2026-09-06","passed","2026-09-06","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2022","Checkout form requires a last name","","2026-09-06","passed","2026-09-06","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6666","Performance glitch user can log in successfully","","2026-09-06","passed","2026-09-06","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1751","User can sort products by price low to high","","2026-09-06","passed","2026-09-06","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1764","User can navigate to a product detail page","","2026-09-06","passed","2026-09-06","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2756","User can complete a full checkout and receive an order confirmation","","2026-09-06","passed","2026-09-06","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2241","User can log out via the burger menu","","2026-09-06","passed","2026-09-06","","Header navigation functionality","User can log out via the burger menu",""
