"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1448","Cart page is empty when no items have been added","","Sun May 17 07:30:41 UTC 2026","passed","Sun May 17 07:30:43 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1299","User can sort products by price high to low","","Sun May 17 07:31:03 UTC 2026","passed","Sun May 17 07:31:05 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1709","Checkout form requires a postal code","","Sun May 17 07:30:55 UTC 2026","passed","Sun May 17 07:30:57 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1436","Continue shopping returns the user to the inventory page","","Sun May 17 07:30:44 UTC 2026","passed","Sun May 17 07:30:46 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1240","Standard user can log in successfully","","Sun May 17 07:31:10 UTC 2026","passed","Sun May 17 07:31:11 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1413","Adding multiple products shows the correct cart badge count","","Sun May 17 07:31:06 UTC 2026","passed","Sun May 17 07:31:07 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1222","Inventory page displays all six products","","Sun May 17 07:30:58 UTC 2026","passed","Sun May 17 07:30:59 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6228","Performance glitch user can log in successfully","","Sun May 17 07:31:17 UTC 2026","passed","Sun May 17 07:31:23 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1107","User cannot log in with empty password","","Sun May 17 07:31:15 UTC 2026","passed","Sun May 17 07:31:16 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1577","Checkout form requires a first name","","Sun May 17 07:30:52 UTC 2026","passed","Sun May 17 07:30:53 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1160","Application logo is displayed in the header on the inventory page","","Sun May 17 07:31:34 UTC 2026","passed","Sun May 17 07:31:35 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2489","User can open and close the burger menu","","Sun May 17 07:31:28 UTC 2026","passed","Sun May 17 07:31:30 UTC 2026","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1231","Products are sorted alphabetically A to Z by default","","Sun May 17 07:30:59 UTC 2026","passed","Sun May 17 07:31:01 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2152","All Items link in the burger menu navigates to the inventory page","","Sun May 17 07:31:30 UTC 2026","passed","Sun May 17 07:31:32 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1558","User can cancel checkout and return to the cart","","Sun May 17 07:30:57 UTC 2026","passed","Sun May 17 07:30:58 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1192","Problem user can log in successfully","","Sun May 17 07:31:16 UTC 2026","passed","Sun May 17 07:31:17 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1184","Locked out user cannot log in","","Sun May 17 07:31:12 UTC 2026","passed","Sun May 17 07:31:14 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1355","User can sort products by price low to high","","Sun May 17 07:31:02 UTC 2026","passed","Sun May 17 07:31:03 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1640","Checkout form requires a last name","","Sun May 17 07:30:53 UTC 2026","passed","Sun May 17 07:30:55 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","991","Error message is displayed when both fields are empty","","Sun May 17 07:31:23 UTC 2026","passed","Sun May 17 07:31:24 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1317","Cart icon in the header navigates to the cart page","","Sun May 17 07:31:32 UTC 2026","passed","Sun May 17 07:31:34 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1319","Removing a product from the inventory page clears the cart badge","","Sun May 17 07:31:07 UTC 2026","passed","Sun May 17 07:31:09 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1546","User can remove an item from the cart page","","Sun May 17 07:30:43 UTC 2026","passed","Sun May 17 07:30:44 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","10722","Cart page displays items that have been added from inventory","","Sun May 17 07:30:30 UTC 2026","passed","Sun May 17 07:30:41 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1226","Standard user lands on inventory page after login","","Sun May 17 07:31:11 UTC 2026","passed","Sun May 17 07:31:12 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1946","User can log out via the burger menu","","Sun May 17 07:31:26 UTC 2026","passed","Sun May 17 07:31:28 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1377","User can sort products by name Z to A","","Sun May 17 07:31:01 UTC 2026","passed","Sun May 17 07:31:02 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1904","Checkout overview displays the correct order summary","","Sun May 17 07:30:50 UTC 2026","passed","Sun May 17 07:30:52 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
