"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1279","User cannot log in with empty password","","2026-07-05","passed","2026-07-05","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2030","Checkout overview displays the correct order summary","","2026-07-05","passed","2026-07-05","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1457","Adding a product to the cart updates the cart badge","","2026-07-05","passed","2026-07-05","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1553","Continue shopping returns the user to the inventory page","","2026-07-05","passed","2026-07-05","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","16405","Cart page displays items that have been added from inventory","","2026-07-05","passed","2026-07-05","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1502","Removing a product from the inventory page clears the cart badge","","2026-07-05","passed","2026-07-05","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1411","Standard user lands on inventory page after login","","2026-07-05","passed","2026-07-05","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1726","User can remove an item from the cart page","","2026-07-05","passed","2026-07-05","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1345","Problem user can log in successfully","","2026-07-05","passed","2026-07-05","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1687","User can cancel checkout and return to the cart","","2026-07-05","passed","2026-07-05","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1902","Checkout form requires a postal code","","2026-07-05","passed","2026-07-05","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1602","Adding multiple products shows the correct cart badge count","","2026-07-05","passed","2026-07-05","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1734","Cart page is empty when no items have been added","","2026-07-05","passed","2026-07-05","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1457","Cart icon in the header navigates to the cart page","","2026-07-05","passed","2026-07-05","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1622","User can log in after correcting invalid credentials","","2026-07-05","passed","2026-07-05","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2624","User can complete a full checkout and receive an order confirmation","","2026-07-05","passed","2026-07-05","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1447","User can sort products by name Z to A","","2026-07-05","passed","2026-07-05","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1315","Inventory page displays all six products","","2026-07-05","passed","2026-07-05","","Inventory page functionality","Inventory page displays all six products",""
