"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1396","User can sort products by price high to low","","Wed May 27 08:35:29 UTC 2026","passed","Wed May 27 08:35:30 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1029","User cannot log in with empty username","","Wed May 27 08:35:40 UTC 2026","passed","Wed May 27 08:35:41 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1417","Removing a product from the inventory page clears the cart badge","","Wed May 27 08:35:33 UTC 2026","passed","Wed May 27 08:35:35 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1967","User can log out via the burger menu","","Wed May 27 08:35:52 UTC 2026","passed","Wed May 27 08:35:54 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2340","Checkout form requires a last name","","Wed May 27 08:35:18 UTC 2026","passed","Wed May 27 08:35:20 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1475","User can sort products by price low to high","","Wed May 27 08:35:27 UTC 2026","passed","Wed May 27 08:35:29 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1250","Problem user can log in successfully","","Wed May 27 08:35:42 UTC 2026","passed","Wed May 27 08:35:43 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2013","User can complete a full checkout and receive an order confirmation","","Wed May 27 08:35:12 UTC 2026","passed","Wed May 27 08:35:14 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1283","Locked out user cannot log in","","Wed May 27 08:35:39 UTC 2026","passed","Wed May 27 08:35:40 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1275","Standard user can log in successfully","","Wed May 27 08:35:36 UTC 2026","passed","Wed May 27 08:35:37 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1721","User can log in after correcting invalid credentials","","Wed May 27 08:35:50 UTC 2026","passed","Wed May 27 08:35:52 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1575","Checkout form requires a first name","","Wed May 27 08:35:16 UTC 2026","passed","Wed May 27 08:35:18 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1868","Checkout overview displays the correct order summary","","Wed May 27 08:35:14 UTC 2026","passed","Wed May 27 08:35:16 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1391","Adding a product to the cart updates the cart badge","","Wed May 27 08:35:30 UTC 2026","passed","Wed May 27 08:35:32 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1026","Error message is displayed when both fields are empty","","Wed May 27 08:35:49 UTC 2026","passed","Wed May 27 08:35:50 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1464","User can proceed to checkout from the cart","","Wed May 27 08:35:11 UTC 2026","passed","Wed May 27 08:35:12 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1161","Application logo is displayed in the header on the inventory page","","Wed May 27 08:36:00 UTC 2026","passed","Wed May 27 08:36:01 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1594","User can remove an item from the cart page","","Wed May 27 08:35:08 UTC 2026","passed","Wed May 27 08:35:10 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2060","All Items link in the burger menu navigates to the inventory page","","Wed May 27 08:35:57 UTC 2026","passed","Wed May 27 08:35:59 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1350","User can navigate to a product detail page","","Wed May 27 08:35:35 UTC 2026","passed","Wed May 27 08:35:36 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2570","User can open and close the burger menu","","Wed May 27 08:35:54 UTC 2026","passed","Wed May 27 08:35:57 UTC 2026","","Header navigation functionality","User can open and close the burger menu",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6248","Performance glitch user can log in successfully","","Wed May 27 08:35:43 UTC 2026","passed","Wed May 27 08:35:49 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1289","Standard user lands on inventory page after login","","Wed May 27 08:35:37 UTC 2026","passed","Wed May 27 08:35:39 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1257","Products are sorted alphabetically A to Z by default","","Wed May 27 08:35:25 UTC 2026","passed","Wed May 27 08:35:26 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1343","Cart icon in the header navigates to the cart page","","Wed May 27 08:35:59 UTC 2026","passed","Wed May 27 08:36:00 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1197","Inventory page displays all six products","","Wed May 27 08:35:24 UTC 2026","passed","Wed May 27 08:35:25 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","3757","Cart page displays items that have been added from inventory","","Wed May 27 08:35:02 UTC 2026","passed","Wed May 27 08:35:06 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1665","Cart page is empty when no items have been added","","Wed May 27 08:35:06 UTC 2026","passed","Wed May 27 08:35:08 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1079","User cannot log in with empty password","","Wed May 27 08:35:41 UTC 2026","passed","Wed May 27 08:35:42 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1377","Continue shopping returns the user to the inventory page","","Wed May 27 08:35:10 UTC 2026","passed","Wed May 27 08:35:11 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1472","Adding multiple products shows the correct cart badge count","","Wed May 27 08:35:32 UTC 2026","passed","Wed May 27 08:35:33 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1377","User can sort products by name Z to A","","Wed May 27 08:35:26 UTC 2026","passed","Wed May 27 08:35:27 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1519","User can cancel checkout and return to the cart","","Wed May 27 08:35:22 UTC 2026","passed","Wed May 27 08:35:24 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1739","Checkout form requires a postal code","","Wed May 27 08:35:20 UTC 2026","passed","Wed May 27 08:35:22 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
