"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1995","Checkout form requires a first name","","2026-07-28","passed","2026-07-28","","Checkout functionality","Checkout form requires a first name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1678","Standard user lands on inventory page after login","","2026-07-28","passed","2026-07-28","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2180","Checkout form requires a postal code","","2026-07-28","passed","2026-07-28","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1721","User can sort products by price high to low","","2026-07-28","passed","2026-07-28","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","8922","Cart page displays items that have been added from inventory","","2026-07-28","passed","2026-07-28","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","2018","User can remove an item from the cart page","","2026-07-28","passed","2026-07-28","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1382","Error message is displayed when both fields are empty","","2026-07-28","passed","2026-07-28","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2803","User can open and close the burger menu","","2026-07-28","passed","2026-07-28","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1747","User can sort products by price low to high","","2026-07-28","passed","2026-07-28","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2106","Checkout form requires a last name","","2026-07-28","passed","2026-07-28","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1733","Adding a product to the cart updates the cart badge","","2026-07-28","passed","2026-07-28","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1729","Cart icon in the header navigates to the cart page","","2026-07-28","passed","2026-07-28","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2268","User can log out via the burger menu","","2026-07-28","passed","2026-07-28","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1630","Inventory page displays all six products","","2026-07-28","passed","2026-07-28","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1896","User can log in after correcting invalid credentials","","2026-07-28","passed","2026-07-28","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6684","Performance glitch user can log in successfully","","2026-07-28","passed","2026-07-28","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1761","Removing a product from the inventory page clears the cart badge","","2026-07-28","passed","2026-07-28","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1665","Problem user can log in successfully","","2026-07-28","passed","2026-07-28","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1650","Products are sorted alphabetically A to Z by default","","2026-07-28","passed","2026-07-28","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2416","All Items link in the burger menu navigates to the inventory page","","2026-07-28","passed","2026-07-28","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1881","User can proceed to checkout from the cart","","2026-07-28","passed","2026-07-28","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1859","Adding multiple products shows the correct cart badge count","","2026-07-28","passed","2026-07-28","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1536","User cannot log in with empty password","","2026-07-28","passed","2026-07-28","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1754","User can sort products by name Z to A","","2026-07-28","passed","2026-07-28","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1884","Cart page is empty when no items have been added","","2026-07-28","passed","2026-07-28","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1598","Locked out user cannot log in","","2026-07-28","passed","2026-07-28","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1579","Application logo is displayed in the header on the inventory page","","2026-07-28","passed","2026-07-28","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1668","Standard user can log in successfully","","2026-07-28","passed","2026-07-28","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1965","User can cancel checkout and return to the cart","","2026-07-28","passed","2026-07-28","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1819","Continue shopping returns the user to the inventory page","","2026-07-28","passed","2026-07-28","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","3325","User can complete a full checkout and receive an order confirmation","","2026-07-28","passed","2026-07-28","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1407","User cannot log in with empty username","","2026-07-28","passed","2026-07-28","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1715","User can navigate to a product detail page","","2026-07-28","passed","2026-07-28","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2637","Checkout overview displays the correct order summary","","2026-07-28","passed","2026-07-28","","Checkout functionality","Checkout overview displays the correct order summary",""
