"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2092","Checkout form requires a postal code","","Sat May 16 07:11:35 UTC 2026","passed","Sat May 16 07:11:37 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1522","Application logo is displayed in the header on the inventory page","","Sat May 16 07:12:22 UTC 2026","passed","Sat May 16 07:12:24 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1924","User can remove an item from the cart page","","Sat May 16 07:11:21 UTC 2026","passed","Sat May 16 07:11:23 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2465","User can complete a full checkout and receive an order confirmation","","Sat May 16 07:11:26 UTC 2026","passed","Sat May 16 07:11:29 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1665","Adding a product to the cart updates the cart badge","","Sat May 16 07:11:47 UTC 2026","passed","Sat May 16 07:11:49 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1660","Cart icon in the header navigates to the cart page","","Sat May 16 07:12:21 UTC 2026","passed","Sat May 16 07:12:22 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1524","Locked out user cannot log in","","Sat May 16 07:11:57 UTC 2026","passed","Sat May 16 07:11:59 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2397","All Items link in the burger menu navigates to the inventory page","","Sat May 16 07:12:18 UTC 2026","passed","Sat May 16 07:12:21 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1535","Inventory page displays all six products","","Sat May 16 07:11:39 UTC 2026","passed","Sat May 16 07:11:41 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6615","Performance glitch user can log in successfully","","Sat May 16 07:12:03 UTC 2026","passed","Sat May 16 07:12:10 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
