"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6469","Performance glitch user can log in successfully","","2026-06-09","passed","2026-06-09","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1455","Products are sorted alphabetically A to Z by default","","2026-06-09","passed","2026-06-09","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1462","Problem user can log in successfully","","2026-06-09","passed","2026-06-09","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1578","User can sort products by name Z to A","","2026-06-09","passed","2026-06-09","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1556","User can navigate to a product detail page","","2026-06-09","passed","2026-06-09","","Inventory page functionality","User can navigate to a product detail page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1203","User cannot log in with empty username","","2026-06-09","passed","2026-06-09","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1469","Standard user can log in successfully","","2026-06-09","passed","2026-06-09","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1392","Application logo is displayed in the header on the inventory page","","2026-06-09","passed","2026-06-09","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1418","Locked out user cannot log in","","2026-06-09","passed","2026-06-09","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1322","User cannot log in with empty password","","2026-06-09","passed","2026-06-09","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2630","User can open and close the burger menu","","2026-06-09","passed","2026-06-09","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1411","Inventory page displays all six products","","2026-06-09","passed","2026-06-09","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1778","User can remove an item from the cart page","","2026-06-09","passed","2026-06-09","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1600","Removing a product from the inventory page clears the cart badge","","2026-06-09","passed","2026-06-09","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1982","Checkout form requires a postal code","","2026-06-09","passed","2026-06-09","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2119","User can log out via the burger menu","","2026-06-09","passed","2026-06-09","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1539","Adding a product to the cart updates the cart badge","","2026-06-09","passed","2026-06-09","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2278","All Items link in the burger menu navigates to the inventory page","","2026-06-09","passed","2026-06-09","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2189","Checkout overview displays the correct order summary","","2026-06-09","passed","2026-06-09","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1785","User can cancel checkout and return to the cart","","2026-06-09","passed","2026-06-09","","Checkout functionality","User can cancel checkout and return to the cart",""
