"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","9473","Cart page displays items that have been added from inventory","","Fri Apr 24 07:01:28 UTC 2026","passed","Fri Apr 24 07:01:38 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2066","User can complete a full checkout and receive an order confirmation","","Fri Apr 24 07:01:44 UTC 2026","passed","Fri Apr 24 07:01:46 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1588","User can cancel checkout and return to the cart","","Fri Apr 24 07:01:53 UTC 2026","passed","Fri Apr 24 07:01:55 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1500","Cart page is empty when no items have been added","","Fri Apr 24 07:01:38 UTC 2026","passed","Fri Apr 24 07:01:40 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6227","Performance glitch user can log in successfully","","Fri Apr 24 07:02:14 UTC 2026","passed","Fri Apr 24 07:02:20 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","973","User cannot log in with empty username","","Fri Apr 24 07:02:11 UTC 2026","passed","Fri Apr 24 07:02:12 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1859","User can log out via the burger menu","","Fri Apr 24 07:02:23 UTC 2026","passed","Fri Apr 24 07:02:25 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1625","User can remove an item from the cart page","","Fri Apr 24 07:01:40 UTC 2026","passed","Fri Apr 24 07:01:41 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1241","Problem user can log in successfully","","Fri Apr 24 07:02:13 UTC 2026","passed","Fri Apr 24 07:02:14 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1307","Adding a product to the cart updates the cart badge","","Fri Apr 24 07:02:01 UTC 2026","passed","Fri Apr 24 07:02:03 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1283","Standard user lands on inventory page after login","","Fri Apr 24 07:02:08 UTC 2026","passed","Fri Apr 24 07:02:10 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1162","User cannot log in with empty password","","Fri Apr 24 07:02:12 UTC 2026","passed","Fri Apr 24 07:02:13 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1294","Cart icon in the header navigates to the cart page","","Fri Apr 24 07:02:29 UTC 2026","passed","Fri Apr 24 07:02:30 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1362","User can sort products by price high to low","","Fri Apr 24 07:02:00 UTC 2026","passed","Fri Apr 24 07:02:01 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1420","Continue shopping returns the user to the inventory page","","Fri Apr 24 07:01:41 UTC 2026","passed","Fri Apr 24 07:01:43 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1191","Application logo is displayed in the header on the inventory page","","Fri Apr 24 07:02:30 UTC 2026","passed","Fri Apr 24 07:02:32 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1482","User can log in after correcting invalid credentials","","Fri Apr 24 07:02:21 UTC 2026","passed","Fri Apr 24 07:02:23 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1788","Checkout form requires a postal code","","Fri Apr 24 07:01:52 UTC 2026","passed","Fri Apr 24 07:01:53 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1305","Products are sorted alphabetically A to Z by default","","Fri Apr 24 07:01:56 UTC 2026","passed","Fri Apr 24 07:01:57 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1388","Removing a product from the inventory page clears the cart badge","","Fri Apr 24 07:02:04 UTC 2026","passed","Fri Apr 24 07:02:06 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1242","Locked out user cannot log in","","Fri Apr 24 07:02:10 UTC 2026","passed","Fri Apr 24 07:02:11 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1379","User can navigate to a product detail page","","Fri Apr 24 07:02:06 UTC 2026","passed","Fri Apr 24 07:02:07 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1507","User can proceed to checkout from the cart","","Fri Apr 24 07:01:43 UTC 2026","passed","Fri Apr 24 07:01:44 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1321","User can sort products by name Z to A","","Fri Apr 24 07:01:57 UTC 2026","passed","Fri Apr 24 07:01:59 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2058","Checkout overview displays the correct order summary","","Fri Apr 24 07:01:46 UTC 2026","passed","Fri Apr 24 07:01:48 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1671","Checkout form requires a last name","","Fri Apr 24 07:01:50 UTC 2026","passed","Fri Apr 24 07:01:52 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2403","User can open and close the burger menu","","Fri Apr 24 07:02:25 UTC 2026","passed","Fri Apr 24 07:02:27 UTC 2026","","Header navigation functionality","User can open and close the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1426","Adding multiple products shows the correct cart badge count","","Fri Apr 24 07:02:03 UTC 2026","passed","Fri Apr 24 07:02:04 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1220","Standard user can log in successfully","","Fri Apr 24 07:02:07 UTC 2026","passed","Fri Apr 24 07:02:08 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2037","All Items link in the burger menu navigates to the inventory page","","Fri Apr 24 07:02:27 UTC 2026","passed","Fri Apr 24 07:02:29 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1310","User can sort products by price low to high","","Fri Apr 24 07:01:59 UTC 2026","passed","Fri Apr 24 07:02:00 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","944","Error message is displayed when both fields are empty","","Fri Apr 24 07:02:20 UTC 2026","passed","Fri Apr 24 07:02:21 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1594","Checkout form requires a first name","","Fri Apr 24 07:01:48 UTC 2026","passed","Fri Apr 24 07:01:50 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1238","Inventory page displays all six products","","Fri Apr 24 07:01:55 UTC 2026","passed","Fri Apr 24 07:01:56 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
