"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2041","Checkout form requires a postal code","","2026-08-23","passed","2026-08-23","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1872","Checkout form requires a last name","","2026-08-23","passed","2026-08-23","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1806","User can log in after correcting invalid credentials","","2026-08-23","passed","2026-08-23","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1740","User can sort products by price low to high","","2026-08-23","passed","2026-08-23","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1709","User can navigate to a product detail page","","2026-08-23","passed","2026-08-23","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1570","Inventory page displays all six products","","2026-08-23","passed","2026-08-23","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1477","Problem user can log in successfully","","2026-08-23","passed","2026-08-23","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1492","Error message is displayed when both fields are empty","","2026-08-23","passed","2026-08-23","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1773","User can proceed to checkout from the cart","","2026-08-23","passed","2026-08-23","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2281","User can log out via the burger menu","","2026-08-23","passed","2026-08-23","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1798","Removing a product from the inventory page clears the cart badge","","2026-08-23","passed","2026-08-23","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1737","Cart page is empty when no items have been added","","2026-08-23","passed","2026-08-23","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1593","User can sort products by price high to low","","2026-08-23","passed","2026-08-23","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1880","User can cancel checkout and return to the cart","","2026-08-23","passed","2026-08-23","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1416","User cannot log in with empty username","","2026-08-23","passed","2026-08-23","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1507","User cannot log in with empty password","","2026-08-23","passed","2026-08-23","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2402","All Items link in the burger menu navigates to the inventory page","","2026-08-23","passed","2026-08-23","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2111","Checkout overview displays the correct order summary","","2026-08-23","passed","2026-08-23","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1592","Adding a product to the cart updates the cart badge","","2026-08-23","passed","2026-08-23","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1666","Cart icon in the header navigates to the cart page","","2026-08-23","passed","2026-08-23","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1537","Application logo is displayed in the header on the inventory page","","2026-08-23","passed","2026-08-23","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1755","Checkout form requires a first name","","2026-08-23","passed","2026-08-23","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","11836","Cart page displays items that have been added from inventory","","2026-08-23","passed","2026-08-23","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1647","Standard user can log in successfully","","2026-08-23","passed","2026-08-23","","Login functionality","Standard user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1501","Standard user lands on inventory page after login","","2026-08-23","passed","2026-08-23","","Login functionality","Standard user lands on inventory page after login",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6606","Performance glitch user can log in successfully","","2026-08-23","passed","2026-08-23","","Login functionality","Performance glitch user can log in successfully",""
