"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1230","Locked out user cannot log in","","Tue Apr 28 07:28:30 UTC 2026","passed","Tue Apr 28 07:28:32 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1518","User can proceed to checkout from the cart","","Tue Apr 28 07:28:03 UTC 2026","passed","Tue Apr 28 07:28:04 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1380","User can sort products by name Z to A","","Tue Apr 28 07:28:18 UTC 2026","passed","Tue Apr 28 07:28:19 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2119","User can complete a full checkout and receive an order confirmation","","Tue Apr 28 07:28:04 UTC 2026","passed","Tue Apr 28 07:28:06 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1597","User can log in after correcting invalid credentials","","Tue Apr 28 07:28:42 UTC 2026","passed","Tue Apr 28 07:28:44 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1014","User cannot log in with empty username","","Tue Apr 28 07:28:32 UTC 2026","passed","Tue Apr 28 07:28:33 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1191","Application logo is displayed in the header on the inventory page","","Tue Apr 28 07:28:52 UTC 2026","passed","Tue Apr 28 07:28:53 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1758","Checkout form requires a last name","","Tue Apr 28 07:28:10 UTC 2026","passed","Tue Apr 28 07:28:12 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1413","Continue shopping returns the user to the inventory page","","Tue Apr 28 07:28:01 UTC 2026","passed","Tue Apr 28 07:28:03 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1013","Error message is displayed when both fields are empty","","Tue Apr 28 07:28:41 UTC 2026","passed","Tue Apr 28 07:28:42 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1874","User can log out via the burger menu","","Tue Apr 28 07:28:44 UTC 2026","passed","Tue Apr 28 07:28:46 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2053","All Items link in the burger menu navigates to the inventory page","","Tue Apr 28 07:28:48 UTC 2026","passed","Tue Apr 28 07:28:50 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1479","Removing a product from the inventory page clears the cart badge","","Tue Apr 28 07:28:25 UTC 2026","passed","Tue Apr 28 07:28:26 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1302","Standard user lands on inventory page after login","","Tue Apr 28 07:28:29 UTC 2026","passed","Tue Apr 28 07:28:30 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1405","User can navigate to a product detail page","","Tue Apr 28 07:28:26 UTC 2026","passed","Tue Apr 28 07:28:28 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1276","Products are sorted alphabetically A to Z by default","","Tue Apr 28 07:28:17 UTC 2026","passed","Tue Apr 28 07:28:18 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
