"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1651","User can remove an item from the cart page","","Fri Apr 17 06:54:11 UTC 2026","passed","Fri Apr 17 06:54:12 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1273","Products are sorted alphabetically A to Z by default","","Fri Apr 17 06:54:29 UTC 2026","passed","Fri Apr 17 06:54:30 UTC 2026","","Inventory page functionality","Products are sorted alphabetically A to Z by default",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1774","User can log in after correcting invalid credentials","","Fri Apr 17 06:54:55 UTC 2026","passed","Fri Apr 17 06:54:57 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1397","Adding a product to the cart updates the cart badge","","Fri Apr 17 06:54:34 UTC 2026","passed","Fri Apr 17 06:54:36 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6297","Performance glitch user can log in successfully","","Fri Apr 17 06:54:47 UTC 2026","passed","Fri Apr 17 06:54:54 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1302","Standard user lands on inventory page after login","","Fri Apr 17 06:54:41 UTC 2026","passed","Fri Apr 17 06:54:43 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1662","Checkout form requires a first name","","Fri Apr 17 06:54:21 UTC 2026","passed","Fri Apr 17 06:54:22 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1080","User cannot log in with empty username","","Fri Apr 17 06:54:44 UTC 2026","passed","Fri Apr 17 06:54:45 UTC 2026","","Login functionality","User cannot log in with empty username",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1226","Locked out user cannot log in","","Fri Apr 17 06:54:43 UTC 2026","passed","Fri Apr 17 06:54:44 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1309","Standard user can log in successfully","","Fri Apr 17 06:54:40 UTC 2026","passed","Fri Apr 17 06:54:41 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","9142","Cart page displays items that have been added from inventory","","Fri Apr 17 06:54:00 UTC 2026","passed","Fri Apr 17 06:54:09 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1425","User can sort products by name Z to A","","Fri Apr 17 06:54:30 UTC 2026","passed","Fri Apr 17 06:54:31 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1434","User can sort products by price high to low","","Fri Apr 17 06:54:33 UTC 2026","passed","Fri Apr 17 06:54:34 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1453","Continue shopping returns the user to the inventory page","","Fri Apr 17 06:54:12 UTC 2026","passed","Fri Apr 17 06:54:14 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1842","Checkout form requires a postal code","","Fri Apr 17 06:54:24 UTC 2026","passed","Fri Apr 17 06:54:26 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2095","User can log out via the burger menu","","Fri Apr 17 06:54:57 UTC 2026","passed","Fri Apr 17 06:54:59 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1522","Adding multiple products shows the correct cart badge count","","Fri Apr 17 06:54:36 UTC 2026","passed","Fri Apr 17 06:54:37 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","2278","User can proceed to checkout from the cart","","Fri Apr 17 06:54:14 UTC 2026","passed","Fri Apr 17 06:54:16 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
