"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1649","User can navigate to a product detail page","","2026-08-29","passed","2026-08-29","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1700","Adding a product to the cart updates the cart badge","","2026-08-29","passed","2026-08-29","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1537","Inventory page displays all six products","","2026-08-29","passed","2026-08-29","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2530","All Items link in the burger menu navigates to the inventory page","","2026-08-29","passed","2026-08-29","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1653","User can sort products by price high to low","","2026-08-29","passed","2026-08-29","","Inventory page functionality","User can sort products by price high to low",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6595","Performance glitch user can log in successfully","","2026-08-29","passed","2026-08-29","","Login functionality","Performance glitch user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","2027","User can log in after correcting invalid credentials","","2026-08-29","passed","2026-08-29","","Login functionality","User can log in after correcting invalid credentials",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1574","Standard user can log in successfully","","2026-08-29","passed","2026-08-29","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1712","Removing a product from the inventory page clears the cart badge","","2026-08-29","passed","2026-08-29","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","3003","User can open and close the burger menu","","2026-08-29","passed","2026-08-29","","Header navigation functionality","User can open and close the burger menu",""
