"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1423","User can sort products by price low to high","","Sun May 10 07:23:11 UTC 2026","passed","Sun May 10 07:23:12 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2169","All Items link in the burger menu navigates to the inventory page","","Sun May 10 07:23:41 UTC 2026","passed","Sun May 10 07:23:43 UTC 2026","","Header navigation functionality","All Items link in the burger menu navigates to the inventory page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","6647","Cart page displays items that have been added from inventory","","Sun May 10 07:22:42 UTC 2026","passed","Sun May 10 07:22:49 UTC 2026","","Shopping cart functionality","Cart page displays items that have been added from inventory",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1374","Cart icon in the header navigates to the cart page","","Sun May 10 07:23:43 UTC 2026","passed","Sun May 10 07:23:45 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1653","User can remove an item from the cart page","","Sun May 10 07:22:50 UTC 2026","passed","Sun May 10 07:22:52 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1669","User can cancel checkout and return to the cart","","Sun May 10 07:23:05 UTC 2026","passed","Sun May 10 07:23:07 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1322","Problem user can log in successfully","","Sun May 10 07:23:26 UTC 2026","passed","Sun May 10 07:23:27 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1282","Inventory page displays all six products","","Sun May 10 07:23:07 UTC 2026","passed","Sun May 10 07:23:08 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1326","Standard user lands on inventory page after login","","Sun May 10 07:23:21 UTC 2026","passed","Sun May 10 07:23:22 UTC 2026","","Login functionality","Standard user lands on inventory page after login",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1429","User can sort products by name Z to A","","Sun May 10 07:23:09 UTC 2026","passed","Sun May 10 07:23:11 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1336","Standard user can log in successfully","","Sun May 10 07:23:19 UTC 2026","passed","Sun May 10 07:23:21 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1471","Removing a product from the inventory page clears the cart badge","","Sun May 10 07:23:17 UTC 2026","passed","Sun May 10 07:23:18 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1590","Cart page is empty when no items have been added","","Sun May 10 07:22:49 UTC 2026","passed","Sun May 10 07:22:50 UTC 2026","","Shopping cart functionality","Cart page is empty when no items have been added",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1858","User can log in after correcting invalid credentials","","Sun May 10 07:23:34 UTC 2026","passed","Sun May 10 07:23:36 UTC 2026","","Login functionality","User can log in after correcting invalid credentials",""
