"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1532","User can sort products by name Z to A","","Fri May 22 08:18:40 UTC 2026","passed","Fri May 22 08:18:41 UTC 2026","","Inventory page functionality","User can sort products by name Z to A",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1605","Continue shopping returns the user to the inventory page","","Fri May 22 08:18:21 UTC 2026","passed","Fri May 22 08:18:22 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1484","Inventory page displays all six products","","Fri May 22 08:18:37 UTC 2026","passed","Fri May 22 08:18:38 UTC 2026","","Inventory page functionality","Inventory page displays all six products",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2151","Checkout overview displays the correct order summary","","Fri May 22 08:18:26 UTC 2026","passed","Fri May 22 08:18:28 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1745","User can remove an item from the cart page","","Fri May 22 08:18:19 UTC 2026","passed","Fri May 22 08:18:21 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6443","Performance glitch user can log in successfully","","Fri May 22 08:18:59 UTC 2026","passed","Fri May 22 08:19:05 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1847","User can cancel checkout and return to the cart","","Fri May 22 08:18:35 UTC 2026","passed","Fri May 22 08:18:37 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2270","User can complete a full checkout and receive an order confirmation","","Fri May 22 08:18:24 UTC 2026","passed","Fri May 22 08:18:26 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1667","User can proceed to checkout from the cart","","Fri May 22 08:18:22 UTC 2026","passed","Fri May 22 08:18:24 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1456","Problem user can log in successfully","","Fri May 22 08:18:57 UTC 2026","passed","Fri May 22 08:18:59 UTC 2026","","Login functionality","Problem user can log in successfully",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1426","Standard user can log in successfully","","Fri May 22 08:18:51 UTC 2026","passed","Fri May 22 08:18:52 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1511","User can sort products by price low to high","","Fri May 22 08:18:41 UTC 2026","passed","Fri May 22 08:18:43 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1153","Error message is displayed when both fields are empty","","Fri May 22 08:19:05 UTC 2026","passed","Fri May 22 08:19:07 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1541","Adding a product to the cart updates the cart badge","","Fri May 22 08:18:44 UTC 2026","passed","Fri May 22 08:18:46 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2043","User can log out via the burger menu","","Fri May 22 08:19:08 UTC 2026","passed","Fri May 22 08:19:10 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1528","User can sort products by price high to low","","Fri May 22 08:18:43 UTC 2026","passed","Fri May 22 08:18:44 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1709","Cart icon in the header navigates to the cart page","","Fri May 22 08:19:15 UTC 2026","passed","Fri May 22 08:19:17 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
