"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1410","User can navigate to a product detail page","","Thu Apr 23 06:58:12 UTC 2026","passed","Thu Apr 23 06:58:13 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1392","User can sort products by price low to high","","Thu Apr 23 06:58:04 UTC 2026","passed","Thu Apr 23 06:58:06 UTC 2026","","Inventory page functionality","User can sort products by price low to high",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1535","Adding multiple products shows the correct cart badge count","","Thu Apr 23 06:58:09 UTC 2026","passed","Thu Apr 23 06:58:10 UTC 2026","","Inventory page functionality","Adding multiple products shows the correct cart badge count",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1246","Locked out user cannot log in","","Thu Apr 23 06:58:15 UTC 2026","passed","Thu Apr 23 06:58:17 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1227","Application logo is displayed in the header on the inventory page","","Thu Apr 23 06:58:38 UTC 2026","passed","Thu Apr 23 06:58:39 UTC 2026","","Header navigation functionality","Application logo is displayed in the header on the inventory page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1719","Checkout form requires a last name","","Thu Apr 23 06:57:55 UTC 2026","passed","Thu Apr 23 06:57:57 UTC 2026","","Checkout functionality","Checkout form requires a last name",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1145","User cannot log in with empty password","","Thu Apr 23 06:58:18 UTC 2026","passed","Thu Apr 23 06:58:19 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1447","User can sort products by price high to low","","Thu Apr 23 06:58:06 UTC 2026","passed","Thu Apr 23 06:58:07 UTC 2026","","Inventory page functionality","User can sort products by price high to low",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2097","User can complete a full checkout and receive an order confirmation","","Thu Apr 23 06:57:49 UTC 2026","passed","Thu Apr 23 06:57:51 UTC 2026","","Checkout functionality","User can complete a full checkout and receive an order confirmation",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1373","Adding a product to the cart updates the cart badge","","Thu Apr 23 06:58:07 UTC 2026","passed","Thu Apr 23 06:58:09 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","2053","User can log out via the burger menu","","Thu Apr 23 06:58:29 UTC 2026","passed","Thu Apr 23 06:58:31 UTC 2026","","Header navigation functionality","User can log out via the burger menu",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1849","Checkout form requires a postal code","","Thu Apr 23 06:57:57 UTC 2026","passed","Thu Apr 23 06:57:59 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1352","Cart icon in the header navigates to the cart page","","Thu Apr 23 06:58:36 UTC 2026","passed","Thu Apr 23 06:58:38 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1971","Checkout overview displays the correct order summary","","Thu Apr 23 06:57:51 UTC 2026","passed","Thu Apr 23 06:57:53 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","6321","Performance glitch user can log in successfully","","Thu Apr 23 06:58:20 UTC 2026","passed","Thu Apr 23 06:58:27 UTC 2026","","Login functionality","Performance glitch user can log in successfully",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1440","Removing a product from the inventory page clears the cart badge","","Thu Apr 23 06:58:10 UTC 2026","passed","Thu Apr 23 06:58:11 UTC 2026","","Inventory page functionality","Removing a product from the inventory page clears the cart badge",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1827","Checkout form requires a first name","","Thu Apr 23 06:57:53 UTC 2026","passed","Thu Apr 23 06:57:55 UTC 2026","","Checkout functionality","Checkout form requires a first name",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1510","Continue shopping returns the user to the inventory page","","Thu Apr 23 06:57:46 UTC 2026","passed","Thu Apr 23 06:57:48 UTC 2026","","Shopping cart functionality","Continue shopping returns the user to the inventory page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1265","Standard user can log in successfully","","Thu Apr 23 06:58:13 UTC 2026","passed","Thu Apr 23 06:58:14 UTC 2026","","Login functionality","Standard user can log in successfully",""
