"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1439","User can navigate to a product detail page","","Sat May 02 06:59:08 UTC 2026","passed","Sat May 02 06:59:10 UTC 2026","","Inventory page functionality","User can navigate to a product detail page",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1694","User can cancel checkout and return to the cart","","Sat May 02 06:58:56 UTC 2026","passed","Sat May 02 06:58:57 UTC 2026","","Checkout functionality","User can cancel checkout and return to the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1281","Locked out user cannot log in","","Sat May 02 06:59:13 UTC 2026","passed","Sat May 02 06:59:14 UTC 2026","","Login functionality","Locked out user cannot log in",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","1856","Checkout form requires a postal code","","Sat May 02 06:58:54 UTC 2026","passed","Sat May 02 06:58:56 UTC 2026","","Checkout functionality","Checkout form requires a postal code",""
"  As a logged-in user
  I want to navigate between pages using the header
  So that I can access all areas of the application","1374","Cart icon in the header navigates to the cart page","","Sat May 02 06:59:33 UTC 2026","passed","Sat May 02 06:59:35 UTC 2026","","Header navigation functionality","Cart icon in the header navigates to the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1097","Error message is displayed when both fields are empty","","Sat May 02 06:59:24 UTC 2026","passed","Sat May 02 06:59:25 UTC 2026","","Login functionality","Error message is displayed when both fields are empty",""
"  As a logged-in user
  I want to complete the checkout process
  So that I can place an order for the products in my cart","2019","Checkout overview displays the correct order summary","","Sat May 02 06:58:48 UTC 2026","passed","Sat May 02 06:58:50 UTC 2026","","Checkout functionality","Checkout overview displays the correct order summary",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1157","User cannot log in with empty password","","Sat May 02 06:59:15 UTC 2026","passed","Sat May 02 06:59:16 UTC 2026","","Login functionality","User cannot log in with empty password",""
"  As a logged-in user
  I want to browse and interact with the product inventory
  So that I can find products and manage my shopping cart","1421","Adding a product to the cart updates the cart badge","","Sat May 02 06:59:04 UTC 2026","passed","Sat May 02 06:59:06 UTC 2026","","Inventory page functionality","Adding a product to the cart updates the cart badge",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1596","User can proceed to checkout from the cart","","Sat May 02 06:58:44 UTC 2026","passed","Sat May 02 06:58:46 UTC 2026","","Shopping cart functionality","User can proceed to checkout from the cart",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1316","Standard user can log in successfully","","Sat May 02 06:59:10 UTC 2026","passed","Sat May 02 06:59:11 UTC 2026","","Login functionality","Standard user can log in successfully",""
"  As a logged-in user
  I want to manage items in my shopping cart
  So that I can review my selection before placing an order","1678","User can remove an item from the cart page","","Sat May 02 06:58:41 UTC 2026","passed","Sat May 02 06:58:43 UTC 2026","","Shopping cart functionality","User can remove an item from the cart page",""
"  As a user of the SauceDemo application
  I want to be able to log in with valid credentials
  So that I can access the product inventory","1030","User cannot log in with empty username","","Sat May 02 06:59:14 UTC 2026","passed","Sat May 02 06:59:15 UTC 2026","","Login functionality","User cannot log in with empty username",""
